"Id","ActivityDate","TotalSteps","TotalDistance","TotalActiveMinutes","SedentaryMinutes","Calories"
4445114986,"4/20/2016",2072,1.38999998569489,137,841,1974
4445114986,"4/21/2016",3809,2.55999994277954,215,756,2150
4445114986,"4/22/2016",6831,4.57999992370605,317,706,2432
4445114986,"4/23/2016",4363,2.9300000667572,201,1239,2149
4445114986,"4/24/2016",5002,3.35999989509583,244,1196,2247
4445114986,"4/25/2016",3385,2.26999998092651,179,916,2070
4445114986,"4/26/2016",6326,4.40999984741211,210,839,2291
4445114986,"4/27/2016",7243,5.03000020980835,227,839,2361
4445114986,"4/28/2016",4493,3.00999999046326,236,762,2203
4445114986,"4/29/2016",4676,3.14000010490417,226,1106,2196
4445114986,"4/30/2016",6222,4.17999982833862,290,797,2363
4445114986,"5/1/2016",5232,3.50999999046326,240,741,2246
4445114986,"5/2/2016",6910,4.75,231,667,2336
4445114986,"5/3/2016",7502,5.17999982833862,265,725,2421
4445114986,"5/4/2016",2923,1.96000003814697,180,897,2070
4445114986,"5/5/2016",3800,2.54999995231628,193,734,2120
4445114986,"5/6/2016",4514,3.02999997138977,229,809,2211
4445114986,"5/7/2016",5183,3.58999991416931,138,866,2123
4445114986,"5/8/2016",7303,4.90000009536743,316,733,2423
4445114986,"5/9/2016",5275,3.53999996185303,266,641,2281
4445114986,"5/10/2016",3915,2.63000011444092,231,783,2181
4445114986,"5/11/2016",9105,6.1100001335144,288,622,2499
4445114986,"5/12/2016",768,0.519999980926514,58,380,1212
4558609924,"4/12/2016",5135,3.39000010490417,318,1122,1909
4558609924,"4/13/2016",4978,3.28999996185303,153,1287,1722
4558609924,"4/14/2016",6799,4.48999977111816,279,1161,1922
4558609924,"4/15/2016",7795,5.15000009536743,309,1131,2121
4558609924,"4/16/2016",7289,4.82000017166138,328,1112,1997
4558609924,"4/17/2016",9634,6.40000009536743,330,1110,2117
4558609924,"4/18/2016",8940,5.90999984741211,360,1080,2116
4558609924,"4/19/2016",5401,3.5699999332428,258,1182,1876
4558609924,"4/20/2016",4803,3.17000007629395,222,1218,1788
4558609924,"4/21/2016",13743,9.07999992370605,459,844,2486
4558609924,"4/22/2016",9601,6.34999990463257,318,1122,2094
4558609924,"4/23/2016",6890,4.55000019073486,318,1122,2085
4558609924,"4/24/2016",8563,5.65999984741211,395,1045,2173
4558609924,"4/25/2016",8095,5.34999990463257,368,993,2225
4558609924,"4/26/2016",9148,6.05000019073486,336,1062,2223
4558609924,"4/27/2016",9557,6.32000017166138,353,1087,2098
4558609924,"4/28/2016",9451,6.25,379,985,2185
4558609924,"4/29/2016",7833,5.17999982833862,241,1096,1918
4558609924,"4/30/2016",10319,6.82000017166138,329,1111,2105
4558609924,"5/1/2016",3428,2.26999998092651,190,1121,1692
4558609924,"5/2/2016",7891,5.21999979019165,383,1057,2066
4558609924,"5/3/2016",5267,3.48000001907349,268,1172,1953
4558609924,"5/4/2016",5232,3.46000003814697,252,1188,1842
4558609924,"5/5/2016",10611,7.01000022888184,392,1048,2262
4558609924,"5/6/2016",3755,2.48000001907349,202,1238,1722
4558609924,"5/7/2016",8237,5.44000005722046,272,1116,1973
4558609924,"5/8/2016",6543,4.32999992370605,339,1019,2666
4558609924,"5/9/2016",11451,7.57000017166138,375,1065,2223
4558609924,"5/10/2016",6435,4.25,249,1191,1889
4558609924,"5/11/2016",9108,6.01999998092651,359,1081,2131
4558609924,"5/12/2016",6307,4.17000007629395,247,736,1452
4702921684,"4/12/2016",7213,5.88000011444092,263,718,2947
4702921684,"4/13/2016",6877,5.57999992370605,258,777,2898
4702921684,"4/14/2016",7860,6.36999988555908,271,772,2984
4702921684,"4/15/2016",6506,5.28000020980835,265,944,2896
4702921684,"4/16/2016",11140,9.02999973297119,362,556,3328
4702921684,"4/17/2016",12692,10.289999961853,380,437,3394
4702921684,"4/18/2016",9105,7.38000011444092,243,890,3013
4702921684,"4/19/2016",6708,5.44000005722046,197,757,2812
4702921684,"4/20/2016",8793,7.13000011444092,291,717,3061
4702921684,"4/21/2016",6530,5.30000019073486,189,901,2729
4702921684,"4/22/2016",1664,1.35000002384186,72,1341,2241
4702921684,"4/23/2016",15126,12.2700004577637,483,469,3691
4702921684,"4/24/2016",15050,12.2200002670288,391,542,3538
4702921684,"4/25/2016",9167,7.42999982833862,291,730,3064
4702921684,"4/26/2016",6108,4.94999980926514,225,765,2784
4702921684,"4/27/2016",7047,5.71999979019165,255,733,2908
4702921684,"4/28/2016",9023,7.32000017166138,255,738,3033
4702921684,"4/29/2016",9930,8.05000019073486,298,692,3165
4702921684,"4/30/2016",10144,8.22999954223633,303,728,3115
4702921684,"5/1/2016",0,0,0,1440,2017
4702921684,"5/2/2016",7245,5.92000007629395,240,1131,2859
4702921684,"5/3/2016",9454,7.67000007629395,313,729,3145
4702921684,"5/4/2016",8161,6.61999988555908,270,757,3004
4702921684,"5/5/2016",8614,6.98999977111816,254,745,3006
4702921684,"5/6/2016",6943,5.63000011444092,224,682,2859
4702921684,"5/7/2016",14370,11.6499996185303,490,577,3683
4702921684,"5/8/2016",12857,10.4300003051758,326,1019,3287
4702921684,"5/9/2016",8232,6.67999982833862,265,746,2990
4702921684,"5/10/2016",10613,8.60999965667725,300,701,3172
4702921684,"5/11/2016",9810,7.96000003814697,286,784,3069
4702921684,"5/12/2016",2752,2.23000001907349,68,241,1240
5553957443,"4/12/2016",11596,7.57000017166138,309,767,2026
5553957443,"4/13/2016",4832,3.16000008583069,226,647,1718
5553957443,"4/14/2016",17022,11.1199998855591,358,693,2324
5553957443,"4/15/2016",16556,10.8599996566772,335,689,2254
5553957443,"4/16/2016",5771,3.76999998092651,288,521,1831
5553957443,"4/17/2016",655,0.430000007152557,46,943,1397
5553957443,"4/18/2016",3727,2.4300000667572,206,622,1683
5553957443,"4/19/2016",15482,10.1099996566772,346,756,2284
5553957443,"4/20/2016",2713,1.76999998092651,148,598,1570
5553957443,"4/21/2016",12346,8.0600004196167,266,801,2066
5553957443,"4/22/2016",11682,7.63000011444092,311,781,2105
5553957443,"4/23/2016",4112,2.69000005722046,272,443,1776
5553957443,"4/24/2016",1807,1.17999994754791,104,582,1507
5553957443,"4/25/2016",10946,7.19000005722046,263,732,2033
5553957443,"4/26/2016",11886,7.76000022888184,296,750,2093
5553957443,"4/27/2016",10538,6.88000011444092,238,745,1922
5553957443,"4/28/2016",11393,7.63000011444092,227,727,1999
5553957443,"4/29/2016",12764,8.32999992370605,331,709,2169
5553957443,"4/30/2016",1202,0.779999971389771,84,506,1463
5553957443,"5/1/2016",5164,3.36999988555908,237,436,1747
5553957443,"5/2/2016",9769,6.38000011444092,259,724,1996
5553957443,"5/3/2016",12848,8.39000034332275,302,812,2116
5553957443,"5/4/2016",4249,2.76999998092651,224,651,1698
5553957443,"5/5/2016",14331,9.51000022888184,314,692,2156
5553957443,"5/6/2016",9632,6.28999996185303,259,761,1916
5553957443,"5/7/2016",1868,1.22000002861023,96,902,1494
5553957443,"5/8/2016",6083,4,221,505,1762
5553957443,"5/9/2016",11611,7.57999992370605,332,667,2272
5553957443,"5/10/2016",16358,10.710000038147,366,707,2335
5553957443,"5/11/2016",4926,3.22000002861023,195,628,1693
5553957443,"5/12/2016",3121,2.03999996185303,62,222,741
5577150313,"4/12/2016",8135,6.07999992370605,242,728,3405
5577150313,"4/13/2016",5077,3.78999996185303,170,776,2551
5577150313,"4/14/2016",8596,6.42000007629395,324,662,4022
5577150313,"4/15/2016",12087,9.07999992370605,368,695,4005
5577150313,"4/16/2016",14269,10.6599998474121,398,472,4274
5577150313,"4/17/2016",12231,9.14000034332275,396,525,4552
5577150313,"4/18/2016",9893,7.3899998664856,276,623,3625
5577150313,"4/19/2016",12574,9.42000007629395,242,733,3501
5577150313,"4/20/2016",8330,6.21999979019165,216,773,3192
5577150313,"4/21/2016",10830,8.09000015258789,359,670,4018
5577150313,"4/22/2016",9172,6.84999990463257,292,823,3329
5577150313,"4/23/2016",7638,5.71000003814697,271,627,3152
5577150313,"4/24/2016",15764,11.7799997329712,416,425,4392
5577150313,"4/25/2016",6393,4.78000020980835,313,743,3374
5577150313,"4/26/2016",5325,3.98000001907349,251,759,3088
5577150313,"4/27/2016",6805,5.1399998664856,269,773,3294
5577150313,"4/28/2016",9841,7.42999982833862,291,692,3580
5577150313,"4/29/2016",7924,5.92000007629395,298,739,3544
5577150313,"4/30/2016",12363,9.23999977111816,415,621,4501
5577150313,"5/1/2016",13368,9.98999977111816,444,499,4546
5577150313,"5/2/2016",7439,5.55999994277954,292,732,3014
5577150313,"5/3/2016",11045,8.25,317,580,3795
5577150313,"5/4/2016",5206,3.89000010490417,175,631,2755
5577150313,"5/5/2016",7550,5.6399998664856,209,1153,3004
5577150313,"5/6/2016",4950,3.70000004768372,136,1304,2643
5577150313,"5/7/2016",0,0,0,1440,1819
5577150313,"5/8/2016",0,0,0,1440,1819
5577150313,"5/9/2016",3421,2.55999994277954,115,1099,2489
5577150313,"5/10/2016",8869,6.65000009536743,335,639,3841
5577150313,"5/11/2016",4038,3.03999996185303,123,257,1665
6117666160,"4/12/2016",0,0,0,1440,1496
6117666160,"4/13/2016",0,0,0,1440,1496
6117666160,"4/14/2016",0,0,0,1440,1496
6117666160,"4/15/2016",14019,10.5900001525879,519,921,2865
6117666160,"4/16/2016",14450,10.9099998474121,540,502,2828
6117666160,"4/17/2016",7150,5.40000009536743,312,702,2225
6117666160,"4/18/2016",5153,3.91000008583069,241,759,2018
6117666160,"4/19/2016",11135,8.40999984741211,480,425,2606
6117666160,"4/20/2016",10449,8.02000045776367,385,587,2536
6117666160,"4/21/2016",19542,15.0100002288818,324,579,4900
6117666160,"4/22/2016",8206,6.19999980926514,402,413,2409
6117666160,"4/23/2016",11495,8.68000030517578,512,468,2651
6117666160,"4/24/2016",7623,5.76000022888184,362,711,2305
6117666160,"4/25/2016",0,0,0,1440,1497
6117666160,"4/26/2016",9543,7.21000003814697,359,1077,2450
6117666160,"4/27/2016",9411,7.1100001335144,458,417,2576
6117666160,"4/28/2016",3403,2.59999990463257,141,758,1879
6117666160,"4/29/2016",9592,7.23999977111816,461,479,2560
6117666160,"4/30/2016",6987,5.28000020980835,343,1040,2275
6117666160,"5/1/2016",8915,6.73000001907349,397,525,2361
6117666160,"5/2/2016",4933,3.73000001907349,236,1204,2044
6117666160,"5/3/2016",0,0,0,1440,1496
6117666160,"5/4/2016",2997,2.25999999046326,156,1279,1902
6117666160,"5/5/2016",9799,7.40000009536743,487,479,2636
6117666160,"5/6/2016",3365,2.6800000667572,133,673,1838
6117666160,"5/7/2016",7336,5.53999996185303,412,456,2469
6117666160,"5/8/2016",7328,5.53000020980835,318,517,2250
6117666160,"5/9/2016",4477,3.38000011444092,197,125,1248
6290855005,"4/12/2016",4562,3.45000004768372,199,1241,2560
6290855005,"4/13/2016",7142,5.40000009536743,350,1090,2905
6290855005,"4/14/2016",7671,5.80000019073486,363,1077,2952
6290855005,"4/15/2016",9501,7.17999982833862,328,1112,2896
6290855005,"4/16/2016",8301,6.28000020980835,258,1182,2783
6290855005,"4/17/2016",7851,5.94000005722046,268,1172,3171
6290855005,"4/18/2016",6885,5.21000003814697,271,1169,2766
6290855005,"4/19/2016",7142,5.40000009536743,321,1119,2839
6290855005,"4/20/2016",6361,4.80999994277954,258,1182,2701
6290855005,"4/21/2016",0,0,0,1440,2060
6290855005,"4/22/2016",6238,4.71999979019165,302,1138,2796
6290855005,"4/23/2016",0,0,33,1407,2664
6290855005,"4/24/2016",5896,4.46000003814697,258,1182,2703
6290855005,"4/25/2016",7802,5.90000009536743,260,1180,2771
6290855005,"4/26/2016",0,0,0,1440,2060
6290855005,"4/27/2016",5565,4.21000003814697,287,1153,2743
6290855005,"4/28/2016",5731,4.32999992370605,255,1185,2687
6290855005,"4/29/2016",0,0,0,1440,2060
6290855005,"4/30/2016",6744,5.09999990463257,324,1116,2843
6290855005,"5/1/2016",9837,7.44000005722046,385,1055,3327
6290855005,"5/2/2016",6781,5.13000011444092,268,1172,2725
6290855005,"5/3/2016",6047,4.57000017166138,240,1200,2671
6290855005,"5/4/2016",5832,4.40999984741211,272,1168,2718
6290855005,"5/5/2016",6339,4.78999996185303,239,1201,2682
6290855005,"5/6/2016",6116,4.61999988555908,305,1135,2806
6290855005,"5/7/2016",5510,4.17000007629395,227,1213,2613
6290855005,"5/8/2016",7706,5.82999992370605,251,1189,2712
6290855005,"5/9/2016",6277,4.75,264,800,2175
6290855005,"5/10/2016",0,0,0,1440,0
6775888955,"4/12/2016",0,0,0,1440,1841
6775888955,"4/13/2016",4053,2.91000008583069,120,1053,2400
6775888955,"4/14/2016",5162,3.70000004768372,143,863,2507
6775888955,"4/15/2016",1282,0.920000016689301,58,976,2127
6775888955,"4/16/2016",4732,3.39000010490417,63,1377,2225
6775888955,"4/17/2016",2497,1.78999996185303,48,1392,2067
6775888955,"4/18/2016",8294,5.94999980926514,207,1233,2798
6775888955,"4/19/2016",0,0,0,1440,1841
6775888955,"4/20/2016",10771,7.71999979019165,361,1079,3727
6775888955,"4/21/2016",0,0,0,1440,1841
6775888955,"4/22/2016",637,0.46000000834465,20,1420,1922
6775888955,"4/23/2016",0,0,0,1440,1841
6775888955,"4/24/2016",2153,1.53999996185303,40,1400,2053
6775888955,"4/25/2016",6474,4.6399998664856,138,1302,2484
6775888955,"4/26/2016",7091,5.26999998092651,119,1321,2584
6775888955,"4/27/2016",0,0,0,1440,1841
6775888955,"4/28/2016",703,0.5,30,1410,1993
6775888955,"4/29/2016",0,0,0,1440,1841
6775888955,"4/30/2016",2503,1.78999996185303,96,1344,2280
6775888955,"5/1/2016",2487,1.77999997138977,93,1347,2319
6775888955,"5/2/2016",0,0,0,1440,1841
6775888955,"5/3/2016",9,0.00999999977648258,1,1439,1843
6775888955,"5/4/2016",0,0,0,1440,1841
6775888955,"5/5/2016",0,0,0,1440,1841
6775888955,"5/6/2016",4697,3.36999988555908,122,1318,2496
6775888955,"5/7/2016",1967,1.4099999666214,56,551,1032
6962181067,"4/12/2016",10199,6.73999977111816,253,796,1994
6962181067,"4/13/2016",5652,3.74000000953674,174,548,1718
6962181067,"4/14/2016",1551,1.02999997138977,86,862,1466
6962181067,"4/15/2016",5563,3.6800000667572,217,837,1756
6962181067,"4/16/2016",13217,8.73999977111816,333,741,2173
6962181067,"4/17/2016",10145,6.71000003814697,313,634,2027
6962181067,"4/18/2016",11404,7.53999996185303,293,689,2039
6962181067,"4/19/2016",10742,7.09999990463257,271,659,2046
6962181067,"4/20/2016",13928,9.55000019073486,349,639,2174
6962181067,"4/21/2016",11835,9.71000003814697,294,708,2179
6962181067,"4/22/2016",10725,7.09000015258789,303,659,2086
6962181067,"4/23/2016",20031,13.2399997711182,446,484,2571
6962181067,"4/24/2016",5029,3.3199999332428,199,720,1705
6962181067,"4/25/2016",13239,9.27000045776367,348,637,2194
6962181067,"4/26/2016",10433,6.90000009536743,297,680,2012
6962181067,"4/27/2016",10320,6.82000017166138,324,697,2034
6962181067,"4/28/2016",12627,8.35000038146973,334,621,2182
6962181067,"4/29/2016",10762,7.1100001335144,396,645,2254
6962181067,"4/30/2016",10081,6.65999984741211,285,731,2002
6962181067,"5/1/2016",5454,3.60999989509583,215,722,1740
6962181067,"5/2/2016",12912,8.53999996185303,370,655,2162
6962181067,"5/3/2016",12109,8.11999988555908,324,654,2072
6962181067,"5/4/2016",10147,6.71000003814697,335,683,2086
6962181067,"5/5/2016",10524,6.96000003814697,341,591,2066
6962181067,"5/6/2016",5908,3.91000008583069,299,717,1850
6962181067,"5/7/2016",6815,4.5,328,745,1947
6962181067,"5/8/2016",4188,2.76999998092651,165,709,1659
6962181067,"5/9/2016",12342,8.72000026702881,295,607,2105
6962181067,"5/10/2016",15448,10.210000038147,371,626,2361
6962181067,"5/11/2016",6722,4.44000005722046,230,709,1855
6962181067,"5/12/2016",3587,2.36999988555908,113,127,928
7007744171,"4/12/2016",14172,10.289999961853,416,1024,2937
7007744171,"4/13/2016",12862,9.64999961853027,339,1101,2742
7007744171,"4/14/2016",11179,8.23999977111816,344,1096,2668
7007744171,"4/15/2016",5273,3.52999997138977,202,1238,2098
7007744171,"4/16/2016",4631,3.09999990463257,203,1155,2076
7007744171,"4/17/2016",8059,5.3899998664856,305,1135,2383
7007744171,"4/18/2016",14816,10.9799995422363,363,1077,2832
7007744171,"4/19/2016",14194,10.4799995422363,374,1066,2812
7007744171,"4/20/2016",15566,11.3100004196167,440,1000,3096
7007744171,"4/21/2016",13744,9.1899995803833,391,1049,2763
7007744171,"4/22/2016",15299,10.2399997711182,375,1065,2889
7007744171,"4/23/2016",8093,5.40999984741211,250,1190,2284
7007744171,"4/24/2016",11085,7.42000007629395,419,1021,2667
7007744171,"4/25/2016",18229,13.3400001525879,454,986,3055
7007744171,"4/26/2016",15090,10.1000003814697,462,978,2939
7007744171,"4/27/2016",13541,10.2200002670288,399,1041,2830
7007744171,"4/28/2016",15128,10.1199998855591,433,1007,2836
7007744171,"4/29/2016",20067,14.3000001907349,479,961,3180
7007744171,"4/30/2016",3761,2.51999998092651,200,1240,2051
7007744171,"5/1/2016",5600,3.75,237,1142,2225
7007744171,"5/2/2016",13041,9.18000030517578,328,1112,2642
7007744171,"5/3/2016",14510,10.8699998855591,419,1021,2976
7007744171,"5/4/2016",0,0,0,1440,1557
7007744171,"5/5/2016",15010,11.1000003814697,393,1047,2933
7007744171,"5/6/2016",11459,7.67000007629395,304,1136,2553
7007744171,"5/7/2016",0,0,0,111,120
7086361926,"4/12/2016",11317,8.40999984741211,218,745,2772
7086361926,"4/13/2016",5813,3.61999988555908,212,744,2516
7086361926,"4/14/2016",9123,6.11999988555908,256,787,2734
7086361926,"4/15/2016",8585,5.67000007629395,190,864,2395
7086361926,"4/16/2016",31,0.00999999977648258,3,1437,1635
7086361926,"4/17/2016",0,0,0,1440,1629
7086361926,"4/18/2016",9827,6.71000003814697,226,1136,2743
7086361926,"4/19/2016",10688,7.28999996185303,260,671,2944
7086361926,"4/20/2016",14365,10.6400003433228,245,797,2997
7086361926,"4/21/2016",9469,6.17999982833862,231,758,2463
7086361926,"4/22/2016",9753,6.53000020980835,270,762,2846
7086361926,"4/23/2016",2817,1.80999994277954,90,1350,1965
7086361926,"4/24/2016",3520,2.16000008583069,125,566,2049
7086361926,"4/25/2016",10091,6.82000017166138,237,706,2752
7086361926,"4/26/2016",10387,7.07000017166138,235,726,2781
7086361926,"4/27/2016",11107,8.34000015258789,206,829,2693
7086361926,"4/28/2016",11584,7.80000019073486,263,810,2862
7086361926,"4/29/2016",7881,4.94999980926514,242,1198,2616
7086361926,"4/30/2016",14560,9.40999984741211,367,584,2995
7086361926,"5/1/2016",12390,8.06999969482422,303,685,2730
7086361926,"5/2/2016",10052,6.80999994277954,231,737,2754
7086361926,"5/3/2016",10288,6.76000022888184,245,761,2754
7086361926,"5/4/2016",10988,8.3100004196167,192,843,2655
7086361926,"5/5/2016",8564,5.59999990463257,187,1253,2386
7086361926,"5/6/2016",12461,8.38000011444092,273,834,2924
7086361926,"5/7/2016",12827,8.47999954223633,271,621,2739
7086361926,"5/8/2016",10677,7.09999990463257,206,695,2534
7086361926,"5/9/2016",13566,9.10999965667725,288,743,2960
7086361926,"5/10/2016",14433,10.789999961853,201,1182,2800
7086361926,"5/11/2016",9572,6.51999998092651,225,757,2735
7086361926,"5/12/2016",3789,2.55999994277954,67,343,1199
8053475328,"4/12/2016",18060,14.1199998855591,247,1193,3186
8053475328,"4/13/2016",16433,13.3500003814697,263,1177,3140
8053475328,"4/14/2016",20159,15.9700002670288,317,1123,3411
8053475328,"4/15/2016",20669,16.2399997711182,298,1142,3410
8053475328,"4/16/2016",14549,11.1099996566772,185,1255,2867
8053475328,"4/17/2016",18827,13.6899995803833,327,1113,3213
8053475328,"4/18/2016",17076,12.6599998474121,303,1137,3133
8053475328,"4/19/2016",15929,12.4799995422363,288,1152,3114
8053475328,"4/20/2016",15108,12.1899995803833,252,695,3043
8053475328,"4/21/2016",16057,12.5100002288818,276,1164,3103
8053475328,"4/22/2016",10520,8.28999996185303,180,1260,2655
8053475328,"4/23/2016",22359,17.1900005340576,362,741,3554
8053475328,"4/24/2016",22988,17.9500007629395,344,1096,3577
8053475328,"4/25/2016",20500,15.6899995803833,336,1104,3403
8053475328,"4/26/2016",12685,9.61999988555908,258,1182,2846
8053475328,"4/27/2016",12422,9.81999969482422,253,1187,2852
8053475328,"4/28/2016",15447,12.3999996185303,252,1188,3062
8053475328,"4/29/2016",12315,9.64999961853027,225,1215,2794
8053475328,"4/30/2016",7135,5.59000015258789,159,1281,2408
8053475328,"5/1/2016",1170,0.850000023841858,51,1389,1886
8053475328,"5/2/2016",1969,1.42999994754791,95,1345,1988
8053475328,"5/3/2016",15484,11.8999996185303,274,1166,3023
8053475328,"5/4/2016",14581,11.1499996185303,220,1220,2918
8053475328,"5/5/2016",14990,11.5100002288818,232,1208,2950
8053475328,"5/6/2016",13953,11,195,1245,2859
8053475328,"5/7/2016",19769,15.6700000762939,289,1076,3331
8053475328,"5/8/2016",22026,17.6499996185303,367,1073,3589
8053475328,"5/9/2016",12465,9.38000011444092,226,1214,2765
8053475328,"5/10/2016",14810,11.3599996566772,221,1219,2926
8053475328,"5/11/2016",12209,9.39999961853027,251,1189,2809
8053475328,"5/12/2016",4998,3.91000008583069,71,839,1505
8253242879,"4/12/2016",9033,7.15999984741211,196,1244,2044
8253242879,"4/13/2016",8053,6.09999990463257,142,1298,1935
8253242879,"4/14/2016",5234,3.46000003814697,78,1362,1705
8253242879,"4/15/2016",2672,1.76999998092651,105,1335,1632
8253242879,"4/16/2016",9256,6.1399998664856,172,1268,1880
8253242879,"4/17/2016",10204,7.90999984741211,203,1237,2112
8253242879,"4/18/2016",5151,3.48000001907349,162,1278,1829
8253242879,"4/19/2016",4212,2.77999997138977,164,1276,1763
8253242879,"4/20/2016",6466,4.26999998092651,239,1201,1931
8253242879,"4/21/2016",11268,8.5600004196167,241,1199,2218
8253242879,"4/22/2016",2824,1.87000000476837,120,1320,1651
8253242879,"4/23/2016",9282,6.26000022888184,247,1193,2132
8253242879,"4/24/2016",8905,7.13000011444092,127,1313,1976
8253242879,"4/25/2016",6829,4.51000022888184,179,1261,1909
8253242879,"4/26/2016",4562,3.03999996185303,141,1299,1813
8253242879,"4/27/2016",10232,8.18000030517578,154,1286,2008
8253242879,"4/28/2016",2718,1.79999995231628,47,1393,1580
8253242879,"4/29/2016",6260,4.26000022888184,166,1257,1854
8253242879,"4/30/2016",0,0,0,1440,0
8378563200,"4/12/2016",7626,6.05000019073486,236,723,3635
8378563200,"4/13/2016",12386,9.81999969482422,299,680,4079
8378563200,"4/14/2016",13318,10.5600004196167,318,699,4163
8378563200,"4/15/2016",14461,11.4700002670288,273,729,3666
8378563200,"4/16/2016",11207,8.89000034332275,227,563,3363
8378563200,"4/17/2016",2132,1.69000005722046,93,599,2572
8378563200,"4/18/2016",13630,10.8100004196167,301,720,4157
8378563200,"4/19/2016",13070,10.3599996566772,293,737,4092
8378563200,"4/20/2016",9388,7.44000005722046,259,763,3787
8378563200,"4/21/2016",15148,12.0100002288818,298,677,4236
8378563200,"4/22/2016",12200,9.67000007629395,284,769,4044
8378563200,"4/23/2016",5709,4.53000020980835,165,740,2908
8378563200,"4/24/2016",3703,2.94000005722046,135,734,2741
8378563200,"4/25/2016",12405,9.84000015258789,274,692,4005
8378563200,"4/26/2016",16208,12.8500003814697,269,593,3763
8378563200,"4/27/2016",7359,5.84000015258789,200,676,3061
8378563200,"4/28/2016",5417,4.30000019073486,160,711,2884
8378563200,"4/29/2016",6175,4.90000009536743,182,767,2982
8378563200,"4/30/2016",2946,2.33999991416931,121,780,2660
8378563200,"5/1/2016",11419,9.0600004196167,208,669,3369
8378563200,"5/2/2016",6064,4.80999994277954,209,802,3491
8378563200,"5/3/2016",8712,6.90999984741211,286,822,3784
8378563200,"5/4/2016",7875,6.23999977111816,196,680,3110
8378563200,"5/5/2016",8567,6.78999996185303,283,764,3783
8378563200,"5/6/2016",7045,5.59000015258789,245,831,3644
8378563200,"5/7/2016",4468,3.53999996185303,158,851,2799
8378563200,"5/8/2016",2943,2.32999992370605,139,621,2685
8378563200,"5/9/2016",8382,6.65000009536743,255,772,3721
8378563200,"5/10/2016",6582,5.21999979019165,228,840,3586
8378563200,"5/11/2016",9143,7.25,266,763,3788
8378563200,"5/12/2016",4561,3.61999988555908,116,433,1976
8583815059,"4/12/2016",5014,3.91000008583069,203,1237,2650
8583815059,"4/13/2016",5571,4.34999990463257,188,1252,2654
8583815059,"4/14/2016",3135,2.45000004768372,134,1306,2443
8583815059,"4/15/2016",3430,2.6800000667572,65,1375,2505
8583815059,"4/16/2016",5319,4.15000009536743,0,1440,2693
8583815059,"4/17/2016",3008,2.34999990463257,0,1440,2439
8583815059,"4/18/2016",3864,3.00999999046326,131,1309,2536
8583815059,"4/19/2016",5697,4.44000005722046,183,1257,2668
8583815059,"4/20/2016",5273,4.1100001335144,194,1246,2647
8583815059,"4/21/2016",8538,6.65999984741211,211,1229,2883
8583815059,"4/22/2016",8687,6.78000020980835,270,1170,2944
8583815059,"4/23/2016",9423,7.34999990463257,289,1151,3012
8583815059,"4/24/2016",8286,6.46000003814697,252,1188,2889
8583815059,"4/25/2016",4503,3.50999999046326,146,1294,2547
8583815059,"4/26/2016",10499,8.1899995803833,306,1134,3093
8583815059,"4/27/2016",12474,9.72999954223633,211,1229,3142
8583815059,"4/28/2016",6174,4.82000017166138,231,1209,2757
8583815059,"4/29/2016",15168,11.8299999237061,371,1069,3513
8583815059,"4/30/2016",10085,7.86999988555908,347,1093,3164
8583815059,"5/1/2016",4512,3.51999998092651,129,1311,2596
8583815059,"5/2/2016",8469,6.6100001335144,0,1440,2894
8583815059,"5/3/2016",12015,9.36999988555908,0,1440,3212
8583815059,"5/4/2016",3588,2.79999995231628,0,1440,2516
8583815059,"5/5/2016",12427,9.6899995803833,70,1370,3266
8583815059,"5/6/2016",5843,4.55999994277954,190,1250,2683
8583815059,"5/7/2016",6117,4.76999998092651,250,1190,2810
8583815059,"5/8/2016",9217,7.19000005722046,257,1183,2940
8583815059,"5/9/2016",9877,7.69999980926514,180,1260,2947
8583815059,"5/10/2016",8240,6.42999982833862,214,1226,2846
8583815059,"5/11/2016",8701,6.78999996185303,253,1106,2804
8583815059,"5/12/2016",0,0,0,1440,0
8792009665,"4/12/2016",2564,1.63999998569489,116,831,2044
8792009665,"4/13/2016",1320,0.839999973773956,82,806,1934
8792009665,"4/14/2016",1219,0.779999971389771,84,853,1963
8792009665,"4/15/2016",2483,1.5900000333786,126,937,2009
8792009665,"4/16/2016",244,0.159999996423721,12,1428,1721
8792009665,"4/17/2016",0,0,0,1440,1688
8792009665,"4/18/2016",0,0,0,1440,1688
8792009665,"4/19/2016",0,0,0,1440,1688
8792009665,"4/20/2016",3147,2.00999999046326,149,744,2188
8792009665,"4/21/2016",144,0.0900000035762787,9,1431,1720
8792009665,"4/22/2016",4068,2.59999990463257,216,817,2419
8792009665,"4/23/2016",5245,3.35999989509583,285,795,2748
8792009665,"4/24/2016",400,0.259999990463257,30,1410,1799
8792009665,"4/25/2016",0,0,0,1440,1688
8792009665,"4/26/2016",1321,0.850000023841858,80,1360,1928
8792009665,"4/27/2016",1758,1.12999999523163,112,900,2067
8792009665,"4/28/2016",6157,3.94000005722046,310,714,2780
8792009665,"4/29/2016",8360,5.34999990463257,400,634,3101
8792009665,"4/30/2016",7174,4.59000015258789,331,749,2896
8792009665,"5/1/2016",1619,1.03999996185303,79,834,1962
8792009665,"5/2/2016",1831,1.16999995708466,101,916,2015
8792009665,"5/3/2016",2421,1.54999995231628,156,739,2297
8792009665,"5/4/2016",2283,1.46000003814697,129,848,2067
